"","lga_id","UID","NAME","TYPE","WARD","COMMUNITY","unique_lga"
"6524",279,"yluq","JERICHO NURSING HOME","specialisthospital","JERICO","9","oyo_ibadan_north_east"
"6525",279,"oeju","POLICE HEALTH CLINIC","primaryhealthcarecentre","POLICE STATI10",NA,"oyo_ibadan_north_east"
"6526",279,"wdka","ARMY BARRACK CLINIC","cottagehospital","IWO ROAD","7","oyo_ibadan_north_east"
"6527",279,"wjwr","SCHOOL HYGIENE CLINIC","specialisthospital","OLUYORO","10","oyo_ibadan_north_east"
"6528",279,"joid","Primary Health  CENTRE","primaryhealthcarecentre","GATE","3","oyo_ibadan_north_east"
"6529",279,"bgmg","AFODUNRINBI MATERNITY","maternity","AFODUNRIBI","3","oyo_ibadan_north_east"
"6530",279,"blhb","ATIPE Health Post","primaryhealthcarecentre","ATIPE","7","oyo_ibadan_north_east"
"6531",279,"kisn","SCHOOL HYGIENE CLINIC","generalhospital","OLUYORO","10","oyo_ibadan_north_east"
"6532",279,"sjnx","AMAZING GRACE HOSPITAL","maternity","IWO RD","11","oyo_ibadan_north_east"
"6533",279,"gcte","JERICHO NURSING HOME","generalhospital","JERICO","9","oyo_ibadan_north_east"
"6534",279,"tcfd","UCH ANNEXE (CLINIC)","specialisthospital","UCH ANNEXE","5","oyo_ibadan_north_east"
"6535",279,"nfff","UCH ANNEXE (CLINIC)","specialisthospital","UCH ANNEXE","5","oyo_ibadan_north_east"
"6536",279,"mnjc","COMPREHRENSIVE HEALH CENTRE","comprehensivehealthcentre","HEALTH CENTER","6","oyo_ibadan_north_east"
"6537",279,"bdtf","SCHOOL OF NURSING CLINIC","comprehensivehealthcentre","OLUYORO","10","oyo_ibadan_north_east"
"6538",279,"fcew","POLICE HEALTH CLINIC","primaryhealthclinic","POLICE STATI10",NA,"oyo_ibadan_north_east"
"6539",279,"nhsa","DENTAL CENTRE AREMO","dentalclinic","AREMO","8","oyo_ibadan_north_east"
"6540",279,"sgia","UCH ANNEXE (CLINIC)","primaryhealthcarecentre","UCH ANNEXE/5","UCH ANNEXE; AREA","oyo_ibadan_north_east"
"6541",279,"jzrc","OJA'GBO Health Post","healthpostdispensary","OJA GBO","3","oyo_ibadan_north_east"
"6542",279,"gisf","ALAWAYE HOSPITAL","maternity","ALAWAYE","11","oyo_ibadan_north_east"
"6543",279,"kjvo","BCOS  CLINIC","cottagehospital","BASHORUN","11","oyo_ibadan_north_east"
"6544",279,"lily","ONIREKE HEALTH CENTRE","primaryhealthcarecentre","ONIREKE","9","oyo_ibadan_north_east"
"6545",279,"pcun","DENTAL CLINIC","dentalclinic","IWO ROAD","9","oyo_ibadan_north_east"
"6546",279,"uill","Primary Health  CENTRE","primaryhealthcarecentre","HEALTH CENTRE","11","oyo_ibadan_north_east"
"6547",279,"jxlj","HEALTH CENTRE","primaryhealthcarecentre","HEALT CENTRE","7","oyo_ibadan_north_east"
"6548",279,"mpcx","ARMY BARRACK CLINIC","primaryhealthclinic","IWO ROAD","7","oyo_ibadan_north_east"
"6549",279,"kzsk","ORANYAN OGBORIEFON Health Post","healthpostdispensary","ORAYAN","2","oyo_ibadan_north_east"
"6550",279,"sumh","ODO-OSUN Health Post","healthpostdispensary","IDI OSUN","1","oyo_ibadan_north_east"
"6551",279,"sdaj","KOSE UNIT Primary Health","primaryhealthcarecentre","KOSE","2","oyo_ibadan_north_east"
"6552",279,"bgzh","AL-MUBARAK HOSPITAL","maternity","IDI APE","12","oyo_ibadan_north_east"
"6553",279,"rvmu","BCOS  CLINIC","specialisthospital","BASHORUN","11","oyo_ibadan_north_east"
"6554",279,"vrtb","POLICE HEALTH CLINIC","primaryhealthcarecentre","POLICE STATION ROAD ","POLICE STATION ROAD","oyo_ibadan_north_east"
"6555",279,"bffn","HEALTH CENTRE","primaryhealthcarecentre","HEALTH CENTRE","7","oyo_ibadan_north_east"
"6556",279,"qwul","ARMY BARRACK CLINIC","specialisthospital","IWO ROAD","7","oyo_ibadan_north_east"
"6557",279,"ykkk","KOSE UNIT PRIMARY HEALH","primaryhealthcarecentre","KOSE","2","oyo_ibadan_north_east"
"6558",280,"aoaj","QUEEN SPECIALIST HOSPITAL; QUEEN CINEMA","specialisthospital","QUEEN CINEMA","7","oyo_ibadan_north_west"
"6559",280,"mqje","FOLMAK CLINIC & CHILD WELFARE","specialisthospital","ORI ERU","10","oyo_ibadan_north_west"
"6560",280,"wcop","KEJIDE HOSPITAL; OMITOWOJU","cottagehospital","OMITOWOJU","8","oyo_ibadan_north_west"
"6561",280,"srif","ST. MARTINA HOSPITAL; EKOTEDO","cottagehospital","ELEYELE","11","oyo_ibadan_north_west"
"6562",280,"tukl","VICTORY HOSPITAL; OLOPOMEWA","maternity","OLOPOMEWA","11","oyo_ibadan_north_west"
"6563",280,"xkrc","SKYLINE HOSPITAL; SALVATION ARMY","cottagehospital","SALVATION ARMY","7","oyo_ibadan_north_west"
"6564",280,"xbfk","HEALTH Centre; OGUNPA","primaryhealthcarecentre","OGUNPA","2","oyo_ibadan_north_west"
"6565",280,"mlhe","ST. JOSEPH HOSPITAL; AKINTOLA","cottagehospital","AKINTOLA","7","oyo_ibadan_north_west"
"6566",280,"lauy","TONY'S CLINIC; NALENDE","specialisthospital","NALENDE","8","oyo_ibadan_north_west"
"6567",280,"qwgx","UCH ANNEXE CLINIC; IDIKAN","federalmedicalcentre","IDIKAN","5","oyo_ibadan_north_west"
"6568",280,"fopl","SCHOOL OF NURSING; ELEYELE","teachinghospital","ELEYELE","10","oyo_ibadan_north_west"
"6569",280,"itjm","ARMY BARRACK CLINIC; MOKOLA","primaryhealthcarecentre","MOKOLA/7","MOKOLA","oyo_ibadan_north_west"
"6570",280,"pwuu","SHEPHERD HOSPITAL; ELEYELE","maternity","ELEYELE","11","oyo_ibadan_north_west"
"6571",280,"obiu","UNITY MEDICAL; ELEYELE","cottagehospital","ELEYELE","10","oyo_ibadan_north_west"
"6572",280,"krpc","SOLOMON HOSPITAL; NALENDE","cottagehospital","NALENDE","8","oyo_ibadan_north_west"
"6573",280,"btnf","ARMY BARRACK CLINIC; MOKOLA","maternity","MOKOLA","7","oyo_ibadan_north_west"
"6574",280,"dchu","SCHOOL OF HYGIENE CLINIC; ELEYELE","generalhospital","ELEYELE","10","oyo_ibadan_north_west"
"6575",280,"jdqo","GRACE HOSPITAL; ELEYELE","maternity","ELEYELE","10","oyo_ibadan_north_west"
"6576",280,"slkh","POLICE HEALTH CLINIC; ELEYELE","comprehensivehealthcentre","ELEYELE","10","oyo_ibadan_north_west"
"6577",280,"exap","FUNMILADE MATERNITY HOME","maternity","ORI ERU","10","oyo_ibadan_north_west"
"6578",280,"blwa","ADEOYE MEM SPECIALIST HOSP; EKOTEDO","specialisthospital","EKOTEDO","7","oyo_ibadan_north_west"
"6579",280,"fcxw","JERICO NURSING HOME; JERICO","generalhospital","JERICO","9","oyo_ibadan_north_west"
"6580",280,"mxzy","NAOMI; OKE PADRE","cottagehospital","OKE PADRE","7","oyo_ibadan_north_west"
"6581",280,"bijg","LABAKE MATERNITY HOSPITAL","maternity","ONIREKE","ONIREKE AREA","oyo_ibadan_north_west"
"6582",280,"ngzq","DENTAL CLINIC; DUGBE","dentalclinic","DUGBE","6","oyo_ibadan_north_west"
"6583",280,"kjmj","ALAFIA HOSPITAL; ADAMASINGBA","maternity","ADAMASINGBA","7","oyo_ibadan_north_west"
"6584",281,"ojtg","IYANA COURT HEALTH Centre","primaryhealthcarecentre","IYANA COURT/8","IYANA COURT","oyo_ibadan_south_east"
"6585",281,"fabv","EMMACULATE HOSPITAL ORITA APERIN","maternity","ORITA APERIN","7","oyo_ibadan_south_east"
"6586",281,"eueg","AWOYE/AJIKE MATERNITY Centre","maternity","AWOYE","7","oyo_ibadan_south_east"
"6587",281,"npxu","FAKUNLE MATERNITY Centre","maternity","FAKUNLE AREA","8","oyo_ibadan_south_east"
"6588",281,"asem","KUDETI MATERNITY Centre; KUDETI","cottagehospital","KUDETI/5","KUDETI","oyo_ibadan_south_east"
"6589",281,"wypc","ST. MARY CATHOLIC HOSPITAL; ELETA","generalhospital","ELETA AREA","9","oyo_ibadan_south_east"
"6590",281,"qtnh","AWOYE/AJIKE MATERNITY Centre","maternity","AWOYE/7","AWOYE","oyo_ibadan_south_east"
"6591",281,"ehwi","BALARO HEALTH CENTRE; OWODE","primaryhealthcarecentre","APERIN/10","APERIN","oyo_ibadan_south_east"
"6592",281,"gybi","IFEOLU CLINICS; IDI ARERE","cottagehospital","IDI ARERE","4","oyo_ibadan_south_east"
"6593",281,"dcml","ORITA APERIN HEALTH Centre; APERIN","primaryhealthcarecentre","APERIN","8","oyo_ibadan_south_east"
"6594",281,"pboq","TEMILADE MATERNITY Centre OJA OBA","maternity","OJA OBA/4","OJA OBA","oyo_ibadan_south_east"
"6595",281,"auay","ST. MARY CATHOLIC HOSPITAL; ELETA","generalhospital","ELETA AREA/9","ELETA AREA","oyo_ibadan_south_east"
"6596",281,"rjjl","KUDETI MATERNITY Centre; KUDETI","maternity","KUDETI","5","oyo_ibadan_south_east"
"6597",281,"kypl","MAPO Primary Health  CENTRE; MAPO","primaryhealthcarecentre","MAPO AREA/8","MAPO AREA","oyo_ibadan_south_east"
"6598",281,"askw","FATIMA MEDICAL CENTRE; ODINJO","cottagehospital","ODINJO AREA","8","oyo_ibadan_south_east"
"6599",281,"llaa","TITILAYO MATERNITY Centre; ODINJO","maternity","ODINJO AREA","8","oyo_ibadan_south_east"
"6600",281,"kxbk","PRECIOUS LIFE MATERNITY Centre","maternity","PRECIOUS AREA/5","PRECIOUS AREA","oyo_ibadan_south_east"
"6601",281,"bfgm","ITA- EGE HELTH CENTRE","primaryhealthcarecentre","ITA-EGE/4","ITA-EGE","oyo_ibadan_south_east"
"6602",281,"msmu","ADEGOKE MATERNITY  Centre; AIYEDAADE","maternity","AIYEDAADE/7","AIYEDAADE","oyo_ibadan_south_east"
"6603",281,"qjkb","ADETAN MATERNITY Centre; ODINJO","maternity","ODINJO AREA/8","ODINJO AREA","oyo_ibadan_south_east"
"6604",281,"biid","LAD MEDICAL Centre CHALLEGE","cottagehospital","CHALLENGE","12","oyo_ibadan_south_east"
"6605",281,"ikmg","MERCY MATERNITY Centre; ITA EGE","maternity","ITA EGE/6","ITA EGE","oyo_ibadan_south_east"
"6606",281,"ejlz","ELEKURO HEALTH CENTRE AKINBIYI PALANCE","primaryhealthcarecentre","ELEKURO/6","ELEKURO","oyo_ibadan_south_east"
"6607",281,"lyob","IFEOLU CLINICS; IDI ARERE","cottagehospital","IDI ARERE/4","IDI ARERE","oyo_ibadan_south_east"
"6608",281,"rviu","NEW DAY HOSPITAL; ACADEMY EXPRESS","cottagehospital","ACADEMY AREA","10","oyo_ibadan_south_east"
"6609",281,"sdwq","ARIYO MEDICAL Centre; CHALLEGE","cottagehospital","CHALLENGE","12","oyo_ibadan_south_east"
"6610",281,"icow","CONTINENTAL MEDICAL Centre; CHALLENGE","cottagehospital","CHALLENGE","12","oyo_ibadan_south_east"
"6611",281,"nbwi","MOLISA SPECIALIST HOSPITAL; ACADEMY","specialisthospital","ACADEMY AREA","10","oyo_ibadan_south_east"
"6612",281,"zkif","FATIMA MEDICAL CENTRE; ODINJO","cottagehospital","ODINJO AREA/8","ODINJO AREA/8","oyo_ibadan_south_east"
"6613",281,"klao","ADETAN MATERNITY Centre; ODINJO","maternity","ODINJO AREA","8","oyo_ibadan_south_east"
"6614",281,"pamh","JOFET MATERNITY Centre","maternity","JOFET/3","JOFET","oyo_ibadan_south_east"
"6615",281,"qxlk","PRECIOUS LIFE MATERNITY Centre","maternity","5",NA,"oyo_ibadan_south_east"
"6616",281,"yeek","MAPO Primary Health  CENTRE; MAPO","primaryhealthcarecentre","MAPO/1","MAPO","oyo_ibadan_south_east"
"6617",281,"cbzq","ABDULLAHI MEDICAL; Centre; OWODE","cottagehospital","ACADEMY","10","oyo_ibadan_south_east"
"6618",281,"pvjd","NASRULAHI MEDICAL Centre LABO; IBADAN","cottagehospital","LABO AREA/5","LABO AREA","oyo_ibadan_south_east"
"6619",281,"lync","CONTINENTAL MEDICAL Centre; CHALLENGE","cottagehospital","CHALLENGE/12","CHALLENGE","oyo_ibadan_south_east"
"6620",281,"dvff","ORITA APERIN HEALTH Centre; APERIN","primaryhealthcarecentre","APERIN/8","APERIN","oyo_ibadan_south_east"
"6621",281,"kedi","ABIYELOMO MATERNITY Centre; ILE TUTUN","maternity","ILE TUTUN/9","ILE TUTUN","oyo_ibadan_south_east"
"6622",281,"atds","CROWN HOSPITAL CHALLEGE","specialisthospital","CHALLENGE","12","oyo_ibadan_south_east"
"6623",281,"vqxc","OYASESAN MATERNITY Centre; ODINJO","maternity","ODINJO/8","ODINJO","oyo_ibadan_south_east"
"6624",281,"ylhk","AYOKA MATERNITY  Centre; ODINJO","maternity","ODINJO AREA/8","ODINJO AREA","oyo_ibadan_south_east"
"6625",281,"skal","OYASESAN MATERNITY Centre; ODINJO","maternity","ODINJO","8","oyo_ibadan_south_east"
"6626",281,"kegp","AYOKA MATERNITY  Centre; ODINJO","maternity","ODINJO AREA","8","oyo_ibadan_south_east"
"6627",281,"sxcx","OMIYALE HEALTH Centre; OMIYALE","primaryhealthcarecentre","OMIYALE4",NA,"oyo_ibadan_south_east"
"6628",281,"gabe","ODINJO HEALTH Centre; ORANYAN","primaryhealthcarecentre","ORANYAN/8","ORANYAN","oyo_ibadan_south_east"
"6629",281,"bqco","EMMACULATE HOSPITAL ORITA APERIN","cottagehospital","ORITA APERIN/7","ORITA APERIN","oyo_ibadan_south_east"
"6630",281,"xdhg","ORE-OFE MATERNITY HOSPITAL; ODO OBA","maternity","ODO OBA AREA","11","oyo_ibadan_south_east"
"6631",281,"lgzm","FIRST LIFE HOSPITAL; OLORUNSOGO","cottagehospital","OLORUNSOGO/11","OLORUNSOGO","oyo_ibadan_south_east"
"6632",281,"btcu","ALAKE MATERNITY CENTRE; ACADEMY","maternity","ACADEMY","9","oyo_ibadan_south_east"
"6633",281,"oodo","JOFET MATERNITY Centre","maternity","JOFET","3","oyo_ibadan_south_east"
"6634",281,"iuhb","ARIYO MEDICAL Centre; CHALLEGE","cottagehospital","CHALLENGE/12","CHALLENGE","oyo_ibadan_south_east"
"6635",281,"fkvu","FAKUNLE MATERNITY Centre","maternity","FAKUNLE AREA/8","FAKUNLE AREA","oyo_ibadan_south_east"
"6636",281,"swnt","ITA- EGE HELTH CENTRE","primaryhealthcarecentre","EGE","ITA-4","oyo_ibadan_south_east"
"6637",281,"jwgr","OLA MATERNITY Centre","maternity","FELELE AREA/11","FELELE AREA","oyo_ibadan_south_east"
"6638",281,"ookh","ORANYAN MATERNITY Centre; ORAYAN","primaryhealthcarecentre","ORAYAN","3","oyo_ibadan_south_east"
"6639",281,"hlar","ORANYAN MATERNITY Centre; ORAYAN","primaryhealthcarecentre","ORAYAN/3","ORAYAN","oyo_ibadan_south_east"
"6640",281,"ynmo","ALAKE MATERNITY CENTRE; ACADEMY","maternity","ACADEMY/9","ACADEMY","oyo_ibadan_south_east"
"6641",281,"nwoq","ALAFIALOJU MATERNITY Centre ; ODINJO","maternity","ODINJO AREA","8","oyo_ibadan_south_east"
"6642",281,"mmfg","OLA MATERNITY Centre","maternity","FELELE AREA","11","oyo_ibadan_south_east"
"6643",281,"lyrn","ANU OLUWA MATERNITY Centre","maternity","APATA AREA/12","APATA AREA","oyo_ibadan_south_east"
"6644",281,"dmqh","MOLAS CLINICS; ODO OBA","cottagehospital","ODO OBA AREA","11","oyo_ibadan_south_east"
"6645",281,"ubsl","ALAFIALOJU MATERNITY Centre ; ODINJO","maternity","ODINJO/8","ODINJO/8","oyo_ibadan_south_east"
"6646",281,"xhfb","MAPO Primary Health  CENTRE; MAPO","primaryhealthcarecentre","MAPO AREA","8","oyo_ibadan_south_east"
"6647",281,"nxzm","GODS POWER MATERNITY Centre; ILU PEJU","maternity","ILUPEJU/9","ILUPEJU","oyo_ibadan_south_east"
"6648",281,"zxcj","TITILAYO MATERNITY Centre; ODINJO","maternity","ODINJO AREA/8","ODINJO AREA","oyo_ibadan_south_east"
"6649",281,"rzrf","LAD MEDICAL Centre CHALLEGE","cottagehospital","CHALLENGE/12","CHALLENGE","oyo_ibadan_south_east"
"6650",281,"mmua","AGBONGBO MATERNITY Centre;","maternity","AGBONGBON","5","oyo_ibadan_south_east"
"6651",281,"bhce","MOLISA SPECIALIST HOSPITAL; ACADEMY","specialisthospital","ACADEMY/10","ACADEMY/10","oyo_ibadan_south_east"
"6652",281,"cyjm","FIRST LIFE HOSPITAL; OLORUNSOGO","cottagehospital","OLORUNSOGO","11","oyo_ibadan_south_east"
"6653",282,"xlfj","ODUNLAKIN SPECIALIST HOSPITAL","specialisthospital","RING ROAD","RING ROAD AREA","oyo_ibadan_south_west"
"6654",282,"idar","GENERAL HOSPT","generalhospital","ALESINLOYE",NA,"oyo_ibadan_south_west"
"6655",282,"tfyo","ALAMU HOSPITAL","maternity","AGO TAYLOR","AGO TAYLOR AREA","oyo_ibadan_south_west"
"6656",282,"uhvx","JORDAL MEDICAL CENTRE","specialisthospital","MOLETE","MOLETE AREA","oyo_ibadan_south_west"
"6657",282,"nnbw","OMAR MEDICAL CONS","specialisthospital","AGO TAYLOR","AGO TAYLOR","oyo_ibadan_south_west"
"6658",282,"yssa","FIRST LIFE HOSPITAL","cottagehospital","MOLETE","MOLETE AREA","oyo_ibadan_south_west"
"6659",282,"fquw","ST. FLORENCE MATERNITY AND WELFARE CENTRE","maternity","AGBENI AREA","AGBENI AREA","oyo_ibadan_south_west"
"6660",282,"gljz","ST.GEORGE'S NURSING HOME","teachinghospital","RING ROAD","RING ROAD AREA","oyo_ibadan_south_west"
"6661",282,"doks","TOUN MEMORIAL HOSPITAL","cottagehospital","OKE ADO HOSPITAL","OKE ADO AREA","oyo_ibadan_south_west"
"6662",282,"mfcn","ST. ANNES ANGLICAN","generalhospital","MOLETE","MOLETE AREA","oyo_ibadan_south_west"
"6663",282,"vkgh","ORE OFE X RAY CENTRE","specialisthospital","OLUYOLE ESTATE","OLUYOLE ESTATE","oyo_ibadan_south_west"
"6664",282,"opvk","AYO HOSPITAL AND MATERNITY","maternity","OKE ADO","OKE ADO AREA","oyo_ibadan_south_west"
"6665",282,"spix","FORTUNE HOSPITAL DENTAL CLINIC","dentalclinic","RING ROAD","RING ROAD AREA","oyo_ibadan_south_west"
"6666",282,"swcf","METROPOLITAN SPECIALIST HOSPITAL","specialisthospital","RING ROAD","RING ROAD AREA","oyo_ibadan_south_west"
"6667",282,"lbzg","BAMS SPECIALIST HOSPITAL","specialisthospital","ANFANI","ANFANI AREA","oyo_ibadan_south_west"
"6668",282,"ajhk","KING SPECIALIST HOSPITAL","specialisthospital","RING ROAD","RING ROAD AREA","oyo_ibadan_south_west"
"6669",282,"vhio","TOSAKE MATERNITY AND CHILD WELFARE","maternity","KOSOSI","KOSOSI AREA","oyo_ibadan_south_west"
"6670",282,"xmmq","OMEGA MEDICAL CENTRE","specialisthospital","MOLETE","BANK; MOLETE AREA","oyo_ibadan_south_west"
"6671",282,"tvql","ONI MEMORIAL","comprehensivehealthcentre","CHALLENGE",NA,"oyo_ibadan_south_west"
"6672",282,"ycwl","BADEJOKO MEM. HOSPITAL","maternity","ANNEX","ANNEX AREA","oyo_ibadan_south_west"
"6673",282,"awwz","OLA OLUWA MEDICAL CENTRE","specialisthospital","OSOSAMI","OSASAMI AREA","oyo_ibadan_south_west"
"6674",282,"tkgj","SALAAM MATERNITY AND INFANT WELFARE CLINIC","maternity","SALAAL SALAAM","SALAAL SALAAM AREA","oyo_ibadan_south_west"
"6675",282,"vwzt","IRETI AYO HOSPITAL","maternity","OKE ADO","OKE ADO AREA","oyo_ibadan_south_west"
"6676",282,"hwjk","AKERELE'S HOSPITAL","maternity","OKE BOLA","OKE BOLA AREA","oyo_ibadan_south_west"
"6677",282,"xuwd","CARNATION HOSPITAL","cottagehospital","OKE ADO AREA","OKE ADO AREA","oyo_ibadan_south_west"
"6678",282,"pxtt","BIF SPECIALIST HOSPITAL","maternity","MOLETE","MOLETE AREA","oyo_ibadan_south_west"
"6679",282,"mwjr","CITY MEDICAL LAB","specialisthospital","OKE ADO","OKE ADO AREA","oyo_ibadan_south_west"
"6680",282,"mtks","BETA HOSPITAL","cottagehospital","POPOYEMEJA","POPOYEMEJA AREA","oyo_ibadan_south_west"
"6681",282,"tdrd","ST. CLAVER CLINIC","cottagehospital","ISALE BODE","ISALE BODE AREA","oyo_ibadan_south_west"
"6682",282,"oron","LAFIA HOSPITAL","cottagehospital","OKE BOLA","OKE BOLA AREA","oyo_ibadan_south_west"
"6683",282,"pcyb","CHRIST HOSPITAL AND MATERNITY HOME","maternity","OKE ADO","OKE ADO AREA","oyo_ibadan_south_west"
"6684",282,"cesh","TOLUWALASE MATERNITY HOME","maternity","AGO TAYLOR","AGO TAYLOR","oyo_ibadan_south_west"
"6685",282,"taee","AFRIK SPECIALIST HOSPITAL","specialisthospital","CHALLENGE","AYOOLA AVENUE; CHALL","oyo_ibadan_south_west"
"6686",282,"znbg","TRINITY HOSPITAL AND MATERMITY","maternity","KITOYI","KITOYI AREA","oyo_ibadan_south_west"
"6687",282,"jlgf","OMOWUMI HOSPITAL","cottagehospital","OKE ADO","OKE ADO AREA","oyo_ibadan_south_west"
"6688",282,"gokb","SHARP CORNER PHC","primaryhealthcarecentre","OKE ADO",NA,"oyo_ibadan_south_west"
"6689",282,"bqse","RAF DENTAL CLINIC","dentalclinic","OKE ADO","OKE ADO AREA","oyo_ibadan_south_west"
"6690",282,"tywy","AKUW PHC","primaryhealthcarecentre","FOKO",NA,"oyo_ibadan_south_west"
"6691",282,"exiu","MIRACLE MATERNITY HOSPITAL","cottagehospital","IDO OPE","IMALEFALAFIA","oyo_ibadan_south_west"
"6692",282,"tevb","JOKOTOLA MEM HOSPITAL","specialisthospital","OKE ADO","OKE ADO","oyo_ibadan_south_west"
"6693",282,"bvlk","ANFANI MEDICAL CENTRE","specialisthospital","RING ROAD","RING ROAD","oyo_ibadan_south_west"
"6694",282,"cyvm","ADIFASE PHC","primaryhealthcarecentre","ODO ONA",NA,"oyo_ibadan_south_west"
"6695",282,"mesk","OLUYOLE CLINIC","primaryhealthcarecentre","RINGROAD",NA,"oyo_ibadan_south_west"
"6696",282,"weig","FEMI SPECIALIST HOSPITAL","specialisthospital","RING ROAD","RING ROAD","oyo_ibadan_south_west"
"6697",282,"vowg","THE VINE HOSPITAL","specialisthospital","RING ROAD","RING ROAD","oyo_ibadan_south_west"
"6698",282,"veyx","JOLAKE MEDICAL CENTRE","specialisthospital","RING ROAD","RING ROAD AREA","oyo_ibadan_south_west"
"6699",282,"qxga","OLUWASEYI HOSPITAL","maternity","ODO ONA","ODO ONA AREA","oyo_ibadan_south_west"
"6700",282,"flim","MOBALAJI HOSPITAL AND MATERNITY","maternity","OKE ADO","OKE ADO AREA","oyo_ibadan_south_west"
"6701",282,"pcci","BAMIGBOYE MEMORIAL MATERNITY","maternity","OKE ADO","OKE ADO","oyo_ibadan_south_west"
"6702",282,"njse","ELEWURE CLINIC","specialisthospital","RINGROAD",NA,"oyo_ibadan_south_west"
"6703",282,"ezxg","CHRIST WAY MATERNITY","maternity","OKE ADO","OKE ADO AREA","oyo_ibadan_south_west"
"6704",282,"jdjh","ST. DANIEL HOSPITAL","generalhospital","AGO TAYLOR","AGO TAYLOR","oyo_ibadan_south_west"
"6705",282,"prnq","VISTORY HOSPITAL","specialisthospital","OSOSAMI","OSOSAMI; OKE ADO","oyo_ibadan_south_west"
"6706",282,"adal","TEJU SPECIALIST HOSPITAL","specialisthospital","CHALLENGE","CHALLENGE AREA","oyo_ibadan_south_west"
"6707",282,"zshu","OMOWUMI EYE CLINIC","specialisthospital","OKE ADO","OKE ADO","oyo_ibadan_south_west"
"6708",282,"irki","OLA OJUBU NURSING HOME","specialisthospital","OKE ADO","OKE ADO AREA","oyo_ibadan_south_west"
"6709",282,"ufrf","HERITAGE HOSPITAL","maternity","OKE ADO","OKE ADO AREA","oyo_ibadan_south_west"
"6710",282,"nnfk","KINGS CROSS CLINIC","maternity","RING ROAD","RING ROAD AREA","oyo_ibadan_south_west"
